"id","english","part_of_speech","created_at","updated_at"
2645,"study","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2646,"man","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2647,"old","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2648,"no","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2649,"question","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2650,"country","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2651,"two","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2652,"next","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2653,"food","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2654,"become","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2655,"try","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2656,"read","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2657,"much","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2658,"new","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2659,"thank","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2660,"live","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2661,"start","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2662,"happy","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2663,"really","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2664,"child","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2665,"something","代名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2666,"world","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2667,"need","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2668,"important","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2669,"long","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2670,"life","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2671,"eat","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2672,"up","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2673,"which","疑問詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2674,"only","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2675,"visit","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2676,"show","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2677,"mother","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2678,"every","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2679,"last","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2680,"home","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2681,"high","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2682,"before","前置詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2683,"father","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2684,"picture","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2685,"hear","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2686,"family","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2687,"buy","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2688,"place","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2689,"would","助動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2690,"different","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2691,"class","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2692,"these","代名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2693,"does","助動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2694,"kind","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2695,"house","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2696,"hard","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2697,"oh","間投詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2698,"write","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2699,"feel","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2700,"woman","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2701,"word","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2702,"around","前置詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2703,"call","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2704,"today","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2705,"here","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2706,"just","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2707,"better","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2708,"back","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2709,"out","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2710,"understand","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2711,"please","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2712,"Ms.","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2713,"water","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2714,"small","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2715,"big","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2716,"let's","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2717,"may","助動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2718,"three","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2719,"problem","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2720,"most","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2721,"always","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2722,"walk","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2723,"great","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2724,"answer","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2725,"teacher","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2727,"again","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2728,"city","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2729,"leave","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2730,"into","前置詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2731,"often","副詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2732,"speak","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2733,"watch","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2734,"keep","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2735,"the same","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2736,"week","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2737,"where","疑問詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2738,"any（疑問文で）","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2739,"money","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2740,"morning","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2741,"beautiful","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2742,"meet","動詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2743,"future","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2744,"animal","名詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2745,"interested","形容詞","2023-09-09 07:15:43","2023-09-09 07:15:43"
2746,"OK / O.K.","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2747,"name","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2748,"interesting","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2749,"best","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2750,"difficult","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2751,"little","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2752,"example","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2753,"room","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2754,"job","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2755,"stay","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2756,"put","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2757,"never","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2758,"together","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2759,"practice","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2760,"another","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2761,"dog","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2762,"town","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2763,"stop","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2764,"month","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2765,"run","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2766,"clean","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2767,"teach","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2768,"team","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2769,"station","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2770,"young","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2771,"move","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2773,"begin","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2774,"hope","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2775,"over","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2776,"night","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2777,"been","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2778,"bring","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2779,"love","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2780,"near","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2781,"America","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2782,"library","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2783,"hi","間投詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2784,"ago","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2785,"park","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2786,"boy","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2787,"shop","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2788,"part","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2789,"nice","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2790,"club","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2791,"such","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2792,"train","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2793,"member","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2794,"everyone","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2795,"sometimes","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2796,"during","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2797,"story","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2798,"foreign","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2799,"mountain","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2800,"number","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2801,"bus","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2802,"summer","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2803,"minute","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2804,"easy","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2805,"still","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2806,"listen","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2807,"popular","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2808,"hour","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2809,"a few","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2810,"soon","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2811,"however","接続詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2812,"sleep","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2813,"girl","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2814,"down","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2815,"course","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2816,"sorry","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2817,"festival","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2818,"lunch","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2819,"send","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2820,"surprised","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2821,"own","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2822,"those","代名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2823,"scientist","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2824,"later","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2825,"person","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2826,"music","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2827,"enough","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2828,"brother","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2829,"usually","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2830,"away","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2831,"finish","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2832,"hand","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2833,"light","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2834,"through","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2835,"while","接続詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2836,"without","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2837,"five","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2838,"dream","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2839,"smile","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2840,"sport","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2841,"car","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2842,"earth","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2843,"movie","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2844,"letter","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2845,"four","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2846,"tree","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2847,"anything","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2848,"wait","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2849,"parent","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2850,"second","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2851,"open","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2852,"player","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2853,"able","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2854,"its","代名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2855,"hello","間投詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2856,"museum","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2857,"special","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2858,"Australia","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2859,"information","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2860,"group","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2861,"must","助動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2862,"famous","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2863,"tea","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2864,"sister","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2865,"large","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2866,"soccer","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2867,"paper","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2868,"bad","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2869,"hold","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2870,"restaurant","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2871,"tomorrow","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2872,"Sunday","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2874,"bag","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2875,"birthday","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2876,"wonderful","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2877,"plant","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2878,"flower","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2879,"front","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2880,"trip","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2881,"yesterday","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2882,"someone","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2883,"choose","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2884,"space","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2885,"song","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2886,"history","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2887,"event","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2888,"travel","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2889,"bird","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2890,"favorite","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2891,"river","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2892,"bike","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2893,"early","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2894,"robot","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2895,"activity","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2896,"sit","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2897,"drink","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2898,"afternoon","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2899,"fast","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2900,"science","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2901,"grandfather","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2902,"speech","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2903,"sing","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2904,"doctor","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2905,"since","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2906,"strong","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2907,"sea","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2908,"between","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2909,"useful","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2910,"cannot","助動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2911,"sad","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2912,"Saturday","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2913,"true","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2914,"hospital","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2915,"point","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2916,"party","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2917,"cook","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2919,"dinner","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2920,"computer","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2921,"cold","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2922,"table","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2923,"eye","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2924,"ten","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2925,"almost","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2926,"TV","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2927,"build","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2928,"fly","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2929,"tennis","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2930,"building","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2931,"sell","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2932,"off","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2933,"American","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2934,"junior high school","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2935,"homework","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2936,"blue","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2937,"energy","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2938,"program","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2939,"grandmother","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2940,"glad","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2941,"plan","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2942,"classmate","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2943,"spend","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2944,"body","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2945,"color","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2946,"Internet","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2947,"break","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2948,"until","前置詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2949,"fish","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2950,"mom","名詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2951,"carry","動詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2952,"ever","副詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2953,"green","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
2954,"traditional","形容詞","2023-09-09 07:15:44","2023-09-09 07:15:44"
