"id","line_id","example","translation","created_at","updated_at"
2655,2655,"She has a large *amount* of work to do.","彼女には多大な*量*のするべき仕事がある。","2023-09-09 07:15:50","2024-07-22 23:48:56"
2656,2656,"The bird eats *insects* in the field.","その鳥は野原にいる*昆虫*を食べる。","2023-09-09 07:15:50","2024-07-22 23:49:41"
2657,2657,"Speak more *slowly* and clearly.","もっと*ゆっくり*、はっくり話しなさい。","2023-09-09 07:15:50","2024-07-22 23:50:36"
2658,2658,"Do you want to *improve* your English?","あなたは英語*を上達させ*たいですか。","2023-09-09 07:15:50","2024-07-22 23:51:31"
2659,2659,"Put those *bottles* in the recycling box.","それらの*びん*はリサイクル箱に入れてください。","2023-09-09 07:15:50","2024-07-22 23:52:15"
2660,2660,"The morning train was *full* of passengers.","朝の列車は乗客で*いっぱい*だった。","2023-09-09 07:15:50","2024-07-22 23:52:58"
2661,2661,"He broke his left *leg* last month.","彼は先月、左*脚*を折った。","2023-09-09 07:15:50","2024-07-22 23:54:13"
2662,2662,"My little daughter lost her *tooth* yesterday.","昨日、幼い娘は*歯*が一本抜けた。","2023-09-09 07:15:50","2024-07-22 23:57:39"
2663,2663,"My ice cream melted because of the *heat*.","私のアイスクリームは*暑さ*のせいで溶けた。","2023-09-09 07:15:50","2024-07-22 23:58:23"
2664,2664,"I made a speech at the meeting *instead* of Mike.","私はマイクの*代わりに*会議でスピーチをした。","2023-09-09 07:15:50","2024-07-22 23:59:14"
2665,2665,"My sons were hiding *themselves* behind the door.","息子たちはドアの影に隠れていた。","2023-09-09 07:15:50","2024-07-23 00:02:30"
2666,2666,"My mother usually *drives* to the city for shopping.","母はたいてい*車で*街まで買い物に*行く*。","2023-09-09 07:15:50","2024-07-23 00:04:27"
2667,2667,"We have been friends since *elementary school*.","私たちは*小学校*からの友だちだ。","2023-09-09 07:15:50","2024-07-23 00:05:15"
2668,2668,"I am happy with the *result* of the test.","私はテストの*結果*に喜んでいる。","2023-09-09 07:15:50","2024-07-23 00:05:47"
2669,2669,"My father *married* my mother 20 years ago.","父は20年前に母*と結婚した*。","2023-09-09 07:15:50","2024-07-23 00:06:35"
2670,2670,"I would like to hear your *opinion*.","私はあなたの*意見*を伺いたい。","2023-09-09 07:15:50","2024-07-23 00:07:10"
2671,2671,"Are you *ready* to play against the champion?","チャンピオンと対戦する*準備はできて*いますか。","2023-09-09 07:15:50","2024-07-23 00:08:04"
2672,2672,"The man has a strong and *healthy* body.","その音この人は強くて*健康な*体を持っている。","2023-09-09 07:15:50","2024-07-23 00:08:52"
2673,2673,"I always study at my *desk*.","私はいつも自分の*机*で勉強する","2023-09-09 07:15:50","2024-07-23 00:10:25"
2674,2674,"Yumi smiled and said, “*Goodbye*, everyone.”","ユミは微笑んで、「*さようなら*、皆さん」と言った。","2023-09-09 07:15:50","2024-07-23 00:11:04"
2675,2675,"My *dad* works for a computer company.","私の*お父さん*はコンピュータ会社で働いている。","2023-09-09 07:15:50","2024-07-23 00:11:43"
2676,2676,"I was very *hungry* before lunch.","私は、昼食の前にはとても*空腹だ*った。","2023-09-09 07:15:50","2024-07-23 00:12:18"
2677,2677,"A lot of *customers* bought that book.","多くの*客*がその本を買った。","2023-09-09 07:15:50","2024-07-23 00:13:01"
2678,2678,"We need a good *leader* for our country.","私たちは国の良き*指導者*を必要としている。","2023-09-09 07:15:50","2024-07-23 00:13:47"
2679,2679,"My new *smartphone* is light and small.","私の新しい*スマートフォン*は軽くて小さい。","2023-09-09 07:15:50","2024-07-23 00:14:21"
2680,2680,"My family *might* move to Osaka.","私の家族は大阪に引っ越す*かもしれない*。","2023-09-09 07:15:50","2024-07-23 00:15:16"
2681,2681,"I usually eat a boiled *egg* for breakfast.","私はたいてい朝食にゆで*卵*を1個食べる。","2023-09-09 07:15:50","2024-07-23 00:15:52"
2682,2682,"Your brother is very *friendly*, Kenji.","あなたの弟はとても*親しみやすい*ね、ケンジ。","2023-09-09 07:15:50","2024-07-24 13:46:11"
2683,2683,"I often read books to my *kids*.","私はよく*子どもたち*に本を読んであげる。","2023-09-09 07:15:50","2024-07-24 13:46:50"
2684,2684,"We had a party under a *cherry* tree.","私たちは*桜*の木の下でパーティーを開いた。","2023-09-09 07:15:50","2024-07-24 13:47:49"
2685,2685,"The field was *covered* with snow.","野原は雪で*覆わ*れていた。","2023-09-09 07:15:50","2024-07-24 13:48:32"
2686,2686,"I want a *hamburger* for lunch.","私は昼食に*ハンバーガー*が食べたい。","2023-09-09 07:15:50","2024-07-24 13:49:07"
2687,2687,"What are you hiding *behind* your back?","背中*の後ろに*何を隠しているのですか。","2023-09-09 07:15:50","2024-07-24 13:50:15"
2688,2688,"The picture shows some beautiful *wild* flowers.","その写真には美しい*野生の*花が写っている。","2023-09-09 07:15:50","2024-07-24 13:51:19"
2689,2689,"Don’t *enter* the room without knocking on the door.","ドアをノックせずに部屋*に入ら*ないでください。","2023-09-09 07:15:50","2024-07-24 13:52:22"
2690,2690,"So many people were *killed* in the war.","あまりにもたくさんの人たちがその戦争で*殺さ*れた。","2023-09-09 07:15:50","2024-07-24 13:53:14"
2691,2691,"Can you *guess* the price of this ring?","この指輪の値段*を推測*できますか。","2023-09-09 07:15:50","2024-07-24 13:54:01"
2692,2692,"This program is a part of school *education*.","このプログラムは学校*教育*の一部だ。","2023-09-09 07:15:50","2024-07-24 13:55:31"
2693,2693,"This ice cream tastes of *orange*.","このアイスクリームは*オレンジ*のような味がする。","2023-09-09 07:15:50","2024-07-24 13:56:15"
2694,2694,"We have *perfect* weather for our sports day.","体育祭には*完璧な*天気だ。","2023-09-09 07:15:50","2024-07-24 13:56:47"
2695,2695,"We’re planning to *climb* the mountain on Saturday.","私たちは土曜日にその山*に登る*ことを計画している。","2023-09-09 07:15:50","2024-07-24 13:57:43"
2696,2696,"We *reached* the top of the mountain at noon.","私たちは正午に山の頂上*に着いた*。","2023-09-09 07:15:50","2024-07-24 14:02:46"
2697,2697,"Tom couldn’t run very fast and lost the *race*.","トムはあまり速く走れず、*競走*に負けた。","2023-09-09 07:15:50","2024-07-24 14:03:42"
2698,2698,"The government has to solve the *social* problem.","政府はその*社会*問題を解決しなければならない。","2023-09-09 07:15:50","2024-07-24 14:04:36"
2699,2699,"I can’t *solve* such a difficult problem.","私にはそんな難しい問題*は解決*できない。","2023-09-09 07:15:50","2024-07-24 14:08:39"
2700,2700,"We ran *across* the read.","私たちは道路*を横切って*走った。","2023-09-09 07:15:50","2024-07-24 14:09:57"
2701,2701,"We need to get a *clear* answer from him.","私たちは彼から*はっきりした*答えを得る必要がある。","2023-09-09 07:15:50","2024-07-24 14:11:16"
2702,2702,"My summer vacation is from *August* 10th.","私の夏休みは*8月*10日からだ。","2023-09-09 07:15:50","2024-07-24 14:12:21"
2703,2703,"These old books are 30 *percent* cheaper today.","これらの古本は今日は30*パーセント*引きだ。","2023-09-09 07:15:50","2024-07-24 14:13:11"
2704,2704,"While I was in Kyoto, I visited many *temples*.","京都にいたとき、私は数多くの*寺*を訪れた。","2023-09-09 07:15:50","2024-07-24 14:13:54"
2705,2705,"Take off your *cap* when you enter the house.","家の中に入るときは、*帽子*を脱ぎなさい。","2023-09-09 07:15:50","2024-07-24 14:14:54"
2706,2706,"We had the same trouble in the *past*.","私たちは*過去*に同じ問題を抱えていた。","2023-09-09 07:15:50","2024-07-24 14:26:14"
2707,2707,"Is the *temperature* in this room good for you?","この部屋の*温度*はあなたにとって快適ですか。","2023-09-09 07:15:50","2024-07-24 14:27:12"
2708,2708,"My aunt gave me some useful *advice*.","叔母は私に役に立つ*アドバイス*をしてくれた。","2023-09-09 07:15:50","2024-07-24 14:28:33"
2709,2709,"I was *nervous* in front of so many people.","私はとても沢山の人の前で*緊張して*いた。","2023-09-09 07:15:50","2024-07-24 14:29:35"
2710,2710,"He has great *skill* in Japanese painting.","彼は日本画の素晴らしい*技能*を持っている。","2023-09-09 07:15:50","2024-07-24 14:30:17"
2711,2711,"English is the world’s *common* language.","英語は世界の*共通*語だ。","2023-09-09 07:15:50","2024-07-24 14:32:51"
2712,2712,"There was a *ceremony* on the first day of school.","学校の最初の日に*式典*があった。","2023-09-09 07:15:50","2024-07-24 14:34:28"
2713,2713,"We had a *delicious* school lunch today.","今日、*美味しい*給食を食べた。","2023-09-09 07:15:50","2024-07-24 14:35:09"
2714,2714,"What *subject* do you like the best?","あなたはどの*科目*が一番好きですか。","2023-09-09 07:15:50","2024-07-24 14:36:25"
2715,2715,"I *exchanged* e-mails with him many times.","私は彼と何度もEメール*を交換した*。","2023-09-09 07:15:50","2024-07-24 14:37:32"
2716,2716,"Do you put *sugar* in your coffee?","あなたはコーヒーに*砂糖*を入れますか。","2023-09-09 07:15:50","2024-07-24 14:38:40"
2717,2717,"Ken looks like an *adult* when he wears a suit.","ケンはスーツを着ていると*大人*のように見える。","2023-09-09 07:15:50","2024-07-24 14:41:51"
2718,2718,"Please write your name with a black *pen*.","黒の*ペン*で名前を書いてください。","2023-09-09 07:15:50","2024-07-24 14:43:02"
2719,2719,"Can you show me your *notebook*?","あなたの*ノート*を見せてもらえますか。","2023-09-09 07:15:50","2024-07-24 14:43:38"
2720,2720,"I *wonder* why Ann didn’t come to the party.","アンはなぜパーティーに来なかった*のだろうか*。","2023-09-09 07:15:50","2024-07-24 14:45:27"
2721,2721,"Many people *communicate* by e-mail.","多くの人々がEメールで*コミュニケーションをとっている*。","2023-09-09 07:15:50","2024-07-26 03:03:20"
2722,2722,"She injured her right *foot* in the tennis match.","彼女はテニスの試合で右*足*を痛めた。","2023-09-09 07:15:50","2024-07-26 03:04:05"
2723,2723,"The soup in the pot *smells* good.","その鍋のスープはいい*においがする*。","2023-09-09 07:15:50","2024-07-26 03:04:43"
2724,2724,"I’d like to see *Dr.* Matsumoto.","松本*先生*に診察していただきたいのですが。","2023-09-09 07:15:50","2024-07-26 03:05:26"
2725,2725,"I went to an *international* festival.","私は*国際的な*祭りに行った。","2023-09-09 07:15:50","2024-07-26 03:06:00"
2726,2726,"The store opens at 10:30 *a.m.*","その店は*午前*10時半に開店する。","2023-09-09 07:15:50","2024-07-26 03:07:18"
2727,2727,"My father is *against* my plan to study abroad.","父は留学するという私の計画*に反対して*いる。","2023-09-09 07:15:50","2024-07-26 03:07:53"
2728,2728,"We must *reduce* the cost of our product.","私たちは製品のコスト*を減らさ*なければならない。","2023-09-09 07:15:50","2024-07-26 03:08:34"
2729,2729,"The *stadium* was crowded with soccer fans.","*競技場*はサッカーファンで混雑していた。","2023-09-09 07:15:50","2024-07-26 03:09:12"
2730,2730,"He *discovered* a new planet a hundred years ago.","彼は100年前に新しい惑星*を発見した*。","2023-09-09 07:15:50","2024-07-26 03:11:11"
2731,2731,"Last night, I *missed* the last bus and took a taxi.","昨夜、私は最終バス*に乗り遅れて*、タクシーに乗った。","2023-09-09 07:15:50","2024-07-26 03:12:18"
2732,2732,"Do you have this shirt in a smaller *size*?","このシャツのもっと小さい*サイズ*はありますか。","2023-09-09 07:15:50","2024-07-26 03:12:56"
2733,2733,"The medicine had a bad *effect* on me.","その薬は私に悪い*効果*をもたらした。","2023-09-09 07:15:50","2024-07-26 03:13:35"
2734,2734,"The *cows* are eating grass on the farm.","農場で*牛*が草を食べている。","2023-09-09 07:15:50","2024-07-26 03:14:28"
2735,2735,"School starts in *April* in Japan.","日本では学校は*4月*に始まる。","2023-09-09 07:15:50","2024-07-26 03:15:05"
2736,2736,"Let’s *set* the date for the next practice game.","磁界の練習試合の日付*を決め*ましょう。","2023-09-09 07:15:50","2024-07-26 03:15:48"
2737,2737,"My favorite band is playing on the *stage*.","私の大好きなバンドが*舞台*で演奏している。","2023-09-09 07:15:50","2024-07-26 03:16:23"
2738,2738,"The *service* at the hotel was excellent.","そのホテルの*サービス*は素晴らしかった。","2023-09-09 07:15:50","2024-07-26 03:17:01"
2739,2739,"The moon is a *satellite* of the earth.","月は地球の*衛星*だ。","2023-09-09 07:15:50","2024-07-26 03:17:39"
2740,2740,"He *hurt* his arm while he was playing basketball.","彼はバスケットボールをしているときに腕*を痛めた*。","2023-09-09 07:15:50","2024-07-26 03:21:39"
2741,2741,"This room has a nice *view* of the sea.","この部屋は海の*眺め*がよい。","2023-09-09 07:15:50","2024-07-26 03:22:35"
2742,2742,"Don’t *touch* the paintings in this room.","この部屋の絵*に触ら*ないでください。","2023-09-09 07:15:50","2024-07-26 03:23:24"
2743,2743,"I *introduced* her to my parents.","私は両親に彼女*を紹介した*。","2023-09-09 07:15:50","2024-07-26 03:24:07"
2744,2744,"The bell *rings* at noon on weekdays.","その鐘は平日の正午に*鳴る*。","2023-09-09 07:15:50","2024-07-26 03:25:07"
2745,2745,"The *police* caught the man outside the bank.","*警察*はその男を銀行の外で捕まえた。","2023-09-09 07:15:50","2024-07-26 03:25:41"
